,year,manufacturer,model,avg_rating,count,id
3607,2003,nissan,altima,3.883928571,70,3607
3608,2004,nissan,altima,4.193965517,58,3608
3609,2005,nissan,altima,4.010714286,70,3609
3610,2006,nissan,altima,4.235714286,70,3610
3611,2007,nissan,altima,4.201785714,70,3611
3612,2008,nissan,altima,4.171428571,140,3612
3613,2009,nissan,altima,3.871359223,103,3613
3614,2010,nissan,altima,4.2,85,3614
3615,2011,nissan,altima,4.613888889,45,3615
3616,2012,nissan,altima,3.801339286,56,3616
3617,2013,nissan,altima,3.232876712,73,3617
3618,2014,nissan,altima,3.662878788,66,3618
3619,2015,nissan,altima,3.857142857,70,3619
3620,2016,nissan,altima,3.833333333,60,3620
3621,2017,nissan,altima,4.21875,32,3621
3622,2018,nissan,altima,3.466666667,15,3622
3623,2007,nissan,altima hybrid,4.845454545,55,3623
3624,2008,nissan,altima hybrid,4.545454545,44,3624
3625,2009,nissan,altima hybrid,4.534722222,36,3625
3626,2010,nissan,altima hybrid,4.654761905,21,3626
3627,2011,nissan,altima hybrid,4.958333333,3,3627
3628,2004,nissan,armada,3.96557971,69,3628
3629,2005,nissan,armada,4.303571429,70,3629
3630,2006,nissan,armada,4.510714286,70,3630
3631,2007,nissan,armada,4.665322581,31,3631
3632,2008,nissan,armada,4.638586957,46,3632
3633,2009,nissan,armada,4.178571429,14,3633
3634,2010,nissan,armada,4.47,25,3634
3635,2011,nissan,armada,4.107142857,7,3635
3636,2012,nissan,armada,3.9375,4,3636
3637,2013,nissan,armada,5,1,3637
3638,2014,nissan,armada,4.625,3,3638
3639,2015,nissan,armada,3.5625,16,3639
3640,2017,nissan,armada,4.448275862,29,3640
3641,2018,nissan,armada,4.125,8,3641
3642,2009,nissan,cube,4.391071429,70,3642
3643,2010,nissan,cube,4.37037037,27,3643
3644,2011,nissan,cube,4.526315789,19,3644
3645,2012,nissan,cube,4.6875,2,3645
3646,2013,nissan,cube,4.475,5,3646
3647,2014,nissan,cube,5,2,3647
3648,2009,nissan,gt-r,4.625,17,3648
3649,2010,nissan,gt-r,4.863636364,11,3649
3650,2011,nissan,gt-r,4.083333333,3,3650
3651,2014,nissan,gt-r,5,1,3651
3652,2015,nissan,gt-r,4.90625,4,3652
3653,2017,nissan,gt-r,5,1,3653
3654,2011,nissan,juke,3.816071429,70,3654
3655,2012,nissan,juke,4.416666667,27,3655
3656,2013,nissan,juke,4.25625,20,3656
3657,2014,nissan,juke,4.1,10,3657
3658,2015,nissan,juke,3.925925926,27,3658
3659,2016,nissan,juke,3.5,14,3659
3660,2017,nissan,juke,5,1,3660
3661,2018,nissan,kicks,5,3,3661
3662,2011,nissan,leaf,4,19,3662
3663,2012,nissan,leaf,4.1625,30,3663
3664,2013,nissan,leaf,4.128205128,39,3664
3665,2014,nissan,leaf,4.0625,4,3665
3666,2015,nissan,leaf,4.772727273,22,3666
3667,2016,nissan,leaf,3.75,8,3667
3668,2017,nissan,leaf,5,2,3668
3669,2018,nissan,leaf,4.428571429,7,3669
3670,1997,nissan,maxima,4.595588235,68,3670
3671,1998,nissan,maxima,4.625,70,3671
3672,1999,nissan,maxima,4.546641791,67,3672
3673,2000,nissan,maxima,4.398214286,70,3673
3674,2001,nissan,maxima,4.321428571,70,3674
3675,2002,nissan,maxima,4.5,70,3675
3676,2003,nissan,maxima,4.470149254,67,3676
3677,2004,nissan,maxima,3.508928571,70,3677
3678,2005,nissan,maxima,3.648214286,70,3678
3679,2006,nissan,maxima,3.646428571,70,3679
3680,2007,nissan,maxima,3.9875,70,3680
3681,2008,nissan,maxima,4.4625,60,3681
3682,2009,nissan,maxima,4.442857143,70,3682
3683,2010,nissan,maxima,4.653571429,70,3683
3684,2011,nissan,maxima,4.100543478,46,3684
3685,2012,nissan,maxima,4.395833333,24,3685
3686,2013,nissan,maxima,4.319444444,9,3686
3687,2014,nissan,maxima,4.2375,10,3687
3688,2016,nissan,maxima,4.5,70,3688
3689,2017,nissan,maxima,4.333333333,39,3689
3690,2018,nissan,maxima,4.75,4,3690
3691,2011,nissan,murano,3.986111111,9,3691
3692,2012,nissan,murano,4.5,6,3692
3693,2014,nissan,murano,4.5,5,3693
3694,2012,nissan,nv,3.78125,4,3694
3695,2013,nissan,nv,4.125,1,3695
3696,2014,nissan,nv,5,1,3696
3697,2015,nissan,nv,3.555555556,9,3697
3698,2013,nissan,nv200,4.104166667,6,3698
3699,2014,nissan,nv200,2.875,3,3699
3700,2015,nissan,nv200,3.1,10,3700
3701,2016,nissan,nv200,5,1,3701
3702,2017,nissan,nv200,4.5,2,3702
3703,1997,nissan,pathfinder,4.18287037,54,3703
3704,1998,nissan,pathfinder,4.2825,50,3704
3705,1999,nissan,pathfinder,4.567307692,52,3705
3706,2000,nissan,pathfinder,4.377118644,59,3706
3707,2001,nissan,pathfinder,4.269642857,70,3707
3708,2002,nissan,pathfinder,4.447265625,64,3708
3709,2003,nissan,pathfinder,4.33984375,64,3709
3710,2004,nissan,pathfinder,4.31875,60,3710
3711,2005,nissan,pathfinder,3.321428571,70,3711
3712,2006,nissan,pathfinder,3.505357143,70,3712
3713,2007,nissan,pathfinder,4.109042553,47,3713
3714,2008,nissan,pathfinder,4.260714286,70,3714
3715,2009,nissan,pathfinder,4.458333333,12,3715
3716,2010,nissan,pathfinder,4.50862069,29,3716
3717,2011,nissan,pathfinder,4.229166667,12,3717
3718,2012,nissan,pathfinder,4.681818182,11,3718
3719,2013,nissan,pathfinder,3.383928571,70,3719
3720,2014,nissan,pathfinder,3.349206349,63,3720
3721,2015,nissan,pathfinder,3.75,38,3721
3722,2016,nissan,pathfinder,4.272727273,22,3722
3723,2017,nissan,pathfinder,4.483870968,31,3723
3724,2018,nissan,pathfinder,4.8,5,3724
3725,2014,nissan,pathfinder hybrid,3.75,12,3725
3726,1997,nissan,quest,4.298076923,26,3726
3727,1998,nissan,quest,3.925,10,3727
3728,1999,nissan,quest,4.426470588,17,3728
3729,2000,nissan,quest,4.017857143,21,3729
3730,2001,nissan,quest,3.95625,20,3730
3731,2002,nissan,quest,4.323275862,29,3731
3732,2004,nissan,quest,3.860714286,70,3732
3733,2005,nissan,quest,3.857142857,70,3733
3734,2006,nissan,quest,3.887711864,59,3734
3735,2007,nissan,quest,4.008928571,70,3735
3736,2008,nissan,quest,4.363636364,33,3736
3737,2009,nissan,quest,4.089285714,7,3737
3738,2011,nissan,quest,4.316176471,17,3738
3739,2012,nissan,quest,4.185185185,27,3739
3740,2013,nissan,quest,4.096153846,13,3740
3741,2014,nissan,quest,4.821428571,7,3741
3742,2015,nissan,quest,4.8,5,3742
3743,2016,nissan,quest,3,4,3743
3744,2008,nissan,rogue,3.632142857,70,3744
3745,2009,nissan,rogue,3.832142857,70,3745
3746,2010,nissan,rogue,4.117857143,70,3746
3747,2011,nissan,rogue,3.878571429,70,3747
3748,2012,nissan,rogue,3.821428571,49,3748
3749,2013,nissan,rogue,2.939102564,39,3749
3750,2014,nissan,rogue,3.777777778,63,3750
3751,2015,nissan,rogue,3.649691358,81,3751
3752,2016,nissan,rogue,3.685714286,70,3752
3753,2017,nissan,rogue,3.611111111,90,3753
3754,2018,nissan,rogue,3.675,40,3754
3755,2017,nissan,rogue hybrid,2,1,3755
3756,1997,nissan,sentra,4.148648649,37,3756
3757,1998,nissan,sentra,4.371710526,38,3757
3758,1999,nissan,sentra,4.311111111,45,3758
3759,2000,nissan,sentra,4.193181818,66,3759
3760,2001,nissan,sentra,4.242857143,70,3760
3761,2002,nissan,sentra,4.217620482,166,3761
3762,2003,nissan,sentra,4.306338028,142,3762
3763,2004,nissan,sentra,3.960526316,133,3763
3764,2005,nissan,sentra,3.987745098,102,3764
3765,2006,nissan,sentra,3.901098901,91,3765
3766,2007,nissan,sentra,3.907407407,81,3766
3767,2008,nissan,sentra,3.95,75,3767
3768,2009,nissan,sentra,4.392857143,21,3768
3769,2010,nissan,sentra,4.402777778,72,3769
3770,2012,nissan,sentra,3.827205882,34,3770
3771,2013,nissan,sentra,3.169921875,64,3771
3772,2014,nissan,sentra,3.125,30,3772
3773,2015,nissan,sentra,3.078947368,38,3773
3774,2016,nissan,sentra,3.8,25,3774
3775,2017,nissan,sentra,3.304347826,23,3775
3776,2018,nissan,sentra,4.5,4,3776
3777,2007,nissan,versa,3.967920354,113,3777
3778,2008,nissan,versa,4.185267857,112,3778
3779,2009,nissan,versa,4.341008772,114,3779
3780,2010,nissan,versa,4.318396226,53,3780
3781,2011,nissan,versa,4.589285714,28,3781
3782,2012,nissan,versa,3.136538462,65,3782
3783,2013,nissan,versa,3.9375,16,3783
3784,2014,nissan,versa,3.33254717,53,3784
3785,2015,nissan,versa,3.567460317,63,3785
3786,2016,nissan,versa,3.971428571,35,3786
3787,2017,nissan,versa,4.230769231,13,3787
3788,2018,nissan,versa,3,5,3788
3789,2000,nissan,xterra,4.372916667,60,3789
3790,2001,nissan,xterra,4.180769231,65,3790
3791,2002,nissan,xterra,4.117307692,65,3791
3792,2003,nissan,xterra,4.175847458,59,3792
3793,2004,nissan,xterra,4.170454545,66,3793
3794,2005,nissan,xterra,3.903571429,70,3794
3795,2006,nissan,xterra,4.241071429,70,3795
3796,2007,nissan,xterra,4.321428571,70,3796
3797,2008,nissan,xterra,4.502155172,58,3797
3798,2009,nissan,xterra,4.519736842,19,3798
3799,2010,nissan,xterra,4.37797619,42,3799
3800,2011,nissan,xterra,4.493421053,19,3800
3801,2012,nissan,xterra,4.208333333,12,3801
3802,2013,nissan,xterra,3.5,6,3802
3803,2014,nissan,xterra,4.575,5,3803
3804,2015,nissan,xterra,4.25,8,3804
3805,2001,pontiac,aztek,4.26171875,64,3805
3806,2002,pontiac,aztek,4.526515152,66,3806
3807,2003,pontiac,aztek,4.502016129,62,3807
3808,2004,pontiac,aztek,4.566666667,60,3808
3809,2005,pontiac,aztek,4.414473684,57,3809
3810,1997,pontiac,bonneville,4.389204545,44,3810
3811,1998,pontiac,bonneville,4.411111111,45,3811
3812,1999,pontiac,bonneville,4.358870968,31,3812
3813,2000,pontiac,bonneville,4.151639344,61,3813
3814,2001,pontiac,bonneville,4.235795455,44,3814
3815,2002,pontiac,bonneville,4.193965517,58,3815
3816,2003,pontiac,bonneville,4.493589744,39,3816
3817,2004,pontiac,bonneville,4.649305556,36,3817
3818,2005,pontiac,bonneville,4.594827586,58,3818
3819,1997,pontiac,firebird,4.443548387,31,3819
3820,1998,pontiac,firebird,4.53125,32,3820
3821,1999,pontiac,firebird,4.431372549,51,3821
3822,2000,pontiac,firebird,4.577083333,60,3822
3823,2001,pontiac,firebird,4.682065217,46,3823
3824,2002,pontiac,firebird,4.694620253,79,3824
3825,2009,pontiac,g3,3.995192308,26,3825
3826,2007,pontiac,g5,4.246428571,70,3826
3827,2008,pontiac,g5,4.125,36,3827
3828,2009,pontiac,g5,4.341666667,30,3828
3829,2005,pontiac,g6,3.905357143,70,3829
3830,2006,pontiac,g6,3.995341615,161,3830
3831,2007,pontiac,g6,4.044025157,159,3831
3832,2008,pontiac,g6,4.426605505,109,3832
3833,2009,pontiac,g6,4.3125,46,3833
3834,2010,pontiac,g6,5,1,3834
3835,2008,pontiac,g8,4.667857143,70,3835
3836,2009,pontiac,g8,4.603693182,88,3836
3837,1997,pontiac,grand,4.10254491,167,3837
3838,1998,pontiac,grand,4.093321918,146,3838
3839,1999,pontiac,grand,3.887440758,211,3839
3840,2000,pontiac,grand,4.093905473,201,3840
3841,2001,pontiac,grand,3.952072539,193,3841
3842,2002,pontiac,grand,4.257478632,117,3842
3843,2003,pontiac,grand,4.225925926,135,3843
3844,2004,pontiac,grand,4.300145349,172,3844
3845,2005,pontiac,grand,4.525,135,3845
3846,2006,pontiac,grand,4.595323741,139,3846
3847,2007,pontiac,grand,4.473214286,70,3847
3848,2008,pontiac,grand,4.335144928,69,3848
3849,2004,pontiac,gto,4.651785714,70,3849
3850,2005,pontiac,gto,4.778571429,70,3850
3851,2006,pontiac,gto,4.744642857,70,3851
3852,1999,pontiac,montana,3.89673913,46,3852
3853,2000,pontiac,montana,3.678030303,66,3853
3854,2001,pontiac,montana,3.789285714,35,3854
3855,2002,pontiac,montana,3.884615385,52,3855
3856,2003,pontiac,montana,4.192567568,37,3856
3857,2004,pontiac,montana,4.133928571,28,3857
3858,2005,pontiac,montana,3.880681818,66,3858
3859,2006,pontiac,montana,3.754098361,61,3859
3860,2006,pontiac,solstice,4.5875,70,3860
3861,2007,pontiac,solstice,4.626470588,85,3861
3862,2008,pontiac,solstice,4.60326087,46,3862
3863,2009,pontiac,solstice,4.465909091,11,3863
3864,1997,pontiac,sunfire,4.352777778,45,3864
3865,1998,pontiac,sunfire,4.020833333,42,3865
3866,1999,pontiac,sunfire,4.034574468,47,3866
3867,2000,pontiac,sunfire,4.084558824,34,3867
3868,2001,pontiac,sunfire,4.448529412,34,3868
3869,2002,pontiac,sunfire,4.102040816,49,3869
3870,2003,pontiac,sunfire,4.04233871,62,3870
3871,2004,pontiac,sunfire,4.18125,60,3871
3872,2005,pontiac,sunfire,4.422131148,61,3872
3873,2006,pontiac,torrent,3.998214286,70,3873
3874,2007,pontiac,torrent,4.260775862,58,3874
3875,2008,pontiac,torrent,4.365625,40,3875
3876,2009,pontiac,torrent,4.34375,4,3876
3877,1997,pontiac,trans,3.761904762,21,3877
3878,1998,pontiac,trans,3.85,35,3878
3879,2003,pontiac,vibe,4.510714286,70,3879
3880,2004,pontiac,vibe,4.723214286,70,3880
3881,2005,pontiac,vibe,4.603571429,70,3881
3882,2006,pontiac,vibe,4.578571429,70,3882
3883,2007,pontiac,vibe,4.663461538,52,3883
3884,2008,pontiac,vibe,4.761363636,33,3884
3885,2009,pontiac,vibe,4.594642857,70,3885
3886,2010,pontiac,vibe,4.420454545,22,3886
3891,2014,ram,cv,4.25,1,3891
3892,2015,ram,cv,4.666666667,3,3892
3893,2014,ram,promaster,2.388157895,19,3893
3894,2015,ram,promaster,2.28125,32,3894
3895,2016,ram,promaster,2.771428571,35,3895
3896,2017,ram,promaster,2.769230769,13,3896
3897,2018,ram,promaster,1.333333333,3,3897
3898,2006,subaru,b9,4.260714286,70,3898
3899,2007,subaru,b9,4.431122449,49,3899
3900,2013,subaru,brz,4.8,10,3900
3901,2014,subaru,brz,4.354166667,6,3901
3902,2015,subaru,brz,4.25,4,3902
3903,2016,subaru,brz,4.4,5,3903
3904,2017,subaru,brz,4,3,3904
3905,2016,subaru,crosstrek,4.363636364,55,3905
3906,2017,subaru,crosstrek,4.571428571,21,3906
3907,2018,subaru,crosstrek,4.428571429,70,3907
3908,2016,subaru,crosstrek hybrid,3.5,6,3908
3909,1998,subaru,forester,3.90625,64,3909
3910,1999,subaru,forester,4.119680851,47,3910
3911,2000,subaru,forester,3.99375,20,3911
3912,2001,subaru,forester,3.928308824,68,3912
3913,2002,subaru,forester,4.336065574,61,3913
3914,2003,subaru,forester,4.307692308,65,3914
3915,2004,subaru,forester,4.135714286,70,3915
3916,2005,subaru,forester,4.369642857,70,3916
3917,2006,subaru,forester,4.330357143,70,3917
3918,2007,subaru,forester,4.143382353,68,3918
3919,2008,subaru,forester,4.584375,40,3919
3920,2009,subaru,forester,3.876785714,70,3920
3921,2010,subaru,forester,3.971428571,70,3921
3922,2011,subaru,forester,3.858928571,70,3922
3923,2012,subaru,forester,3.898648649,37,3923
3924,2013,subaru,forester,4.009615385,26,3924
3925,2014,subaru,forester,3.619642857,70,3925
3926,2015,subaru,forester,3.557142857,70,3926
3927,2016,subaru,forester,4.071428571,70,3927
3928,2017,subaru,forester,4,70,3928
3929,2018,subaru,forester,4.55,60,3929
3930,1997,subaru,impreza,4.079545455,22,3930
3931,1998,subaru,impreza,4.4375,16,3931
3932,1999,subaru,impreza,4.330128205,39,3932
3933,2000,subaru,impreza,4.426282051,39,3933
3934,2001,subaru,impreza,4.357954545,22,3934
3935,2002,subaru,impreza,4.355,125,3935
3936,2003,subaru,impreza,4.551829268,123,3936
3937,2004,subaru,impreza,4.596368715,179,3937
3938,2005,subaru,impreza,4.617378049,164,3938
3939,2006,subaru,impreza,4.637878788,165,3939
3940,2007,subaru,impreza,4.381329114,79,3940
3941,2008,subaru,impreza,4.417207792,154,3941
3942,2009,subaru,impreza,4.472891566,83,3942
3943,2010,subaru,impreza,4.23415493,71,3943
3944,2011,subaru,impreza,4.013888889,36,3944
3945,2012,subaru,impreza,3.772590361,83,3945
3946,2013,subaru,impreza,3.966101695,59,3946
3947,2014,subaru,impreza,4.223958333,24,3947
3948,2015,subaru,impreza,4.110714286,35,3948
3949,2016,subaru,impreza,4.342857143,35,3949
3950,2017,subaru,impreza,3.609756098,41,3950
3951,2018,subaru,impreza,4.4,15,3951
3952,1997,subaru,legacy,3.912356322,87,3952
3953,1998,subaru,legacy,4.113782051,78,3953
3954,1999,subaru,legacy,4.028333333,75,3954
3955,2000,subaru,legacy,3.978723404,47,3955
3956,2001,subaru,legacy,3.801470588,34,3956
3957,2002,subaru,legacy,3.820121951,41,3957
3958,2003,subaru,legacy,4.25,58,3958
3959,2004,subaru,legacy,4.454545455,33,3959
3960,2005,subaru,legacy,4.506433824,136,3960
3961,2006,subaru,legacy,4.542119565,92,3961
3962,2007,subaru,legacy,4.551724138,58,3962
3963,2008,subaru,legacy,4.535714286,70,3963
3964,2009,subaru,legacy,4.544230769,65,3964
3965,2010,subaru,legacy,4.382142857,70,3965
3966,2011,subaru,legacy,4.217307692,65,3966
3967,2012,subaru,legacy,4.517045455,22,3967
3968,2013,subaru,legacy,4.294642857,28,3968
3969,2014,subaru,legacy,4.046875,16,3969
3970,2015,subaru,legacy,4.157258065,62,3970
3971,2016,subaru,legacy,4.41509434,53,3971
3972,2017,subaru,legacy,4.575,40,3972
3973,2018,subaru,legacy,4.538461538,26,3973
3974,2000,subaru,outback,4.162735849,53,3974
3975,2001,subaru,outback,4.150641026,78,3975
3976,2002,subaru,outback,3.8625,80,3976
3977,2003,subaru,outback,4.15664557,79,3977
3978,2004,subaru,outback,4.290625,80,3978
3979,2005,subaru,outback,3.967592593,81,3979
3980,2006,subaru,outback,4.248355263,76,3980
3981,2007,subaru,outback,4.189935065,77,3981
3982,2008,subaru,outback,4.0125,70,3982
3983,2009,subaru,outback,4.121428571,70,3983
3984,2010,subaru,outback,4.15,70,3984
3985,2011,subaru,outback,4.02173913,69,3985
3986,2012,subaru,outback,3.728515625,64,3986
3987,2013,subaru,outback,4.008928571,70,3987
3988,2014,subaru,outback,4.209134615,52,3988
3989,2015,subaru,outback,3.846153846,65,3989
3990,2016,subaru,outback,4.085714286,70,3990
3991,2017,subaru,outback,4.285714286,70,3991
3992,2018,subaru,outback,4.285714286,70,3992
3993,1997,subaru,svx,4.5,4,3993
3994,2008,subaru,tribeca,4.253571429,70,3994
3995,2009,subaru,tribeca,4.535,25,3995
3996,2010,subaru,tribeca,4.321428571,14,3996
3997,2011,subaru,tribeca,4.458333333,3,3997
3998,2012,subaru,tribeca,3.4375,2,3998
3999,2015,subaru,wrx,4.413793103,29,3999
4000,2016,subaru,wrx,4.675,40,4000
4001,2017,subaru,wrx,4.333333333,30,4001
4002,2018,subaru,wrx,4.666666667,12,4002
4003,2013,subaru,xv,3.95,70,4003
4004,2014,subaru,xv,3.639705882,51,4004
4005,2015,subaru,xv,4.339673913,46,4005
4006,1997,toyota,4runner,4.598484848,66,4006
4007,1998,toyota,4runner,4.518442623,61,4007
4008,1999,toyota,4runner,4.650735294,68,4008
4009,2000,toyota,4runner,4.573076923,65,4009
4010,2001,toyota,4runner,4.642045455,66,4010
4011,2002,toyota,4runner,4.462301587,63,4011
4012,2003,toyota,4runner,4.558928571,70,4012
4013,2004,toyota,4runner,4.553571429,70,4013
4014,2005,toyota,4runner,4.557142857,70,4014
4015,2006,toyota,4runner,4.648214286,70,4015
4016,2007,toyota,4runner,4.567857143,70,4016
4017,2008,toyota,4runner,4.7,70,4017
4018,2009,toyota,4runner,4.357142857,7,4018
4019,2010,toyota,4runner,4.264285714,70,4019
4020,2011,toyota,4runner,4.181372549,51,4020
4021,2012,toyota,4runner,4.355263158,19,4021
4022,2013,toyota,4runner,4.071428571,14,4022
4023,2014,toyota,4runner,4.453125,16,4023
4024,2015,toyota,4runner,4.614285714,35,4024
4025,2016,toyota,4runner,4.528571429,70,4025
4026,2017,toyota,4runner,4.4,20,4026
4027,2018,toyota,4runner,4.628571429,35,4027
4028,2017,toyota,86,4.75,4,4028
4029,1997,toyota,avalon,4.550531915,47,4029
4030,1998,toyota,avalon,4.473958333,48,4030
4031,1999,toyota,avalon,4.594594595,37,4031
4032,2000,toyota,avalon,4.629032258,62,4032
4033,2001,toyota,avalon,4.647321429,56,4033
4034,2002,toyota,avalon,4.733796296,54,4034
4035,2003,toyota,avalon,4.726293103,58,4035
4036,2004,toyota,avalon,4.53125,56,4036
4037,2005,toyota,avalon,4.607142857,70,4037
4038,2006,toyota,avalon,4.521428571,70,4038
4039,2007,toyota,avalon,4.373214286,70,4039
4040,2008,toyota,avalon,4.280357143,70,4040
4041,2009,toyota,avalon,4.424242424,33,4041
4042,2010,toyota,avalon,4.789473684,19,4042
4043,2011,toyota,avalon,4.496428571,70,4043
4044,2012,toyota,avalon,4.888888889,9,4044
4045,2013,toyota,avalon,4.17578125,64,4045
4046,2014,toyota,avalon,3.79375,40,4046
4047,2015,toyota,avalon,4.16,25,4047
4048,2016,toyota,avalon,4.326923077,52,4048
4049,2017,toyota,avalon,3.75,16,4049
4050,2018,toyota,avalon,4,19,4050
4051,2013,toyota,avalon hybrid,4.811170213,47,4051
4052,2014,toyota,avalon hybrid,4.375,24,4052
4053,2015,toyota,avalon hybrid,4.153846154,13,4053
4054,2016,toyota,avalon hybrid,4.866666667,15,4054
4055,2017,toyota,avalon hybrid,4.222222222,9,4055
4056,2018,toyota,avalon hybrid,3.666666667,6,4056
4057,2018,toyota,c-hr,4.051282051,39,4057
4058,1997,toyota,camry solara,4.557142857,70,4058
4059,1998,toyota,camry solara,4.451785714,70,4059
4060,1999,toyota,camry solara,4.503731343,134,4060
4061,2000,toyota,camry solara,4.637218045,133,4061
4062,2001,toyota,camry solara,4.665509259,108,4062
4063,2002,toyota,camry solara,4.479310345,145,4063
4064,2003,toyota,camry solara,4.48759542,131,4064
4065,2004,toyota,camry solara,4.438904494,178,4065
4066,2005,toyota,camry solara,4.523521505,186,4066
4067,2006,toyota,camry solara,4.651699029,206,4067
4068,2007,toyota,camry solara,4.23759542,131,4068
4069,2008,toyota,camry solara,4.134453782,119,4069
4070,2009,toyota,camry solara,3.746428571,70,4070
4071,2010,toyota,camry solara,4.042857143,70,4071
4072,2011,toyota,camry solara,4.258928571,70,4072
4073,2012,toyota,camry solara,3.916071429,70,4073
4074,2013,toyota,camry solara,4.244318182,44,4074
4075,2014,toyota,camry solara,3.901162791,43,4075
4076,2015,toyota,camry solara,3.885714286,70,4076
4077,2016,toyota,camry solara,3.657142857,70,4077
4078,2017,toyota,camry solara,4.1,70,4078
4079,2018,toyota,camry solara,3.571428571,70,4079
4080,2007,toyota,camry hybrid,4.498214286,70,4080
4081,2008,toyota,camry hybrid,4.764285714,70,4081
4082,2009,toyota,camry hybrid,4.5875,70,4082
4083,2010,toyota,camry hybrid,4.8125,24,4083
4084,2011,toyota,camry hybrid,4.663461538,13,4084
4085,2012,toyota,camry hybrid,4.518292683,41,4085
4086,2013,toyota,camry hybrid,4.45,15,4086
4087,2014,toyota,camry hybrid,4.375,12,4087
4088,2015,toyota,camry hybrid,4.615384615,13,4088
4089,2016,toyota,camry hybrid,4.222222222,9,4089
4090,2017,toyota,camry hybrid,4.75,8,4090
4091,2018,toyota,camry hybrid,3.756097561,41,4091
4092,1997,toyota,celica,4.774193548,31,4092
4093,1998,toyota,celica,4.910714286,7,4093
4094,1999,toyota,celica,4.705357143,14,4094
4095,2000,toyota,celica,4.734375,64,4095
4096,2001,toyota,celica,4.451612903,62,4096
4097,2002,toyota,celica,4.831818182,55,4097
4098,2003,toyota,celica,4.612745098,51,4098
4099,2004,toyota,celica,4.819711538,52,4099
4100,2005,toyota,celica,4.761363636,22,4100
4101,1997,toyota,corolla,4.46875,64,4101
4102,1998,toyota,corolla,4.245614035,57,4102
4103,1999,toyota,corolla,4.447033898,59,4103
4104,2000,toyota,corolla,4.161931818,44,4104
4105,2001,toyota,corolla,4.251893939,66,4105
4106,2002,toyota,corolla,4.160714286,56,4106
4107,2003,toyota,corolla,4.330357143,70,4107
4108,2004,toyota,corolla,4.451785714,70,4108
4109,2005,toyota,corolla,4.348214286,70,4109
4110,2006,toyota,corolla,4.164285714,70,4110
4111,2007,toyota,corolla,4.067857143,70,4111
4112,2008,toyota,corolla,4.392857143,70,4112
4113,2009,toyota,corolla,3.980357143,70,4113
4114,2010,toyota,corolla,3.801785714,70,4114
4115,2011,toyota,corolla,4.0625,34,4115
4116,2012,toyota,corolla,3.9296875,32,4116
4117,2013,toyota,corolla,4.12202381,42,4117
4118,2014,toyota,corolla,4.162280702,57,4118
4119,2015,toyota,corolla,3.667613636,44,4119
4120,2016,toyota,corolla,4.128571429,70,4120
4121,2017,toyota,corolla,3.897058824,68,4121
4122,2018,toyota,corolla,4,13,4122
4123,2000,toyota,echo,4.637152778,72,4123
4124,2001,toyota,echo,4.634831461,89,4124
4125,2002,toyota,echo,4.721590909,88,4125
4126,2003,toyota,echo,4.579391892,74,4126
4127,2004,toyota,echo,4.564102564,39,4127
4128,2005,toyota,echo,4.7,50,4128
4129,2007,toyota,fj,4.592857143,70,4129
4130,2008,toyota,fj,4.508928571,70,4130
4131,2009,toyota,fj,4.625,6,4131
4132,2010,toyota,fj,4.796875,32,4132
4133,2011,toyota,fj,4.541666667,12,4133
4134,2012,toyota,fj,4.8125,8,4134
4135,2013,toyota,fj,4.666666667,6,4135
4136,2014,toyota,fj,4.711538462,13,4136
4137,2001,toyota,highlander,4.430555556,63,4137
4138,2002,toyota,highlander,4.516791045,67,4138
4139,2003,toyota,highlander,4.492537313,67,4139
4140,2004,toyota,highlander,4.568014706,68,4140
4141,2005,toyota,highlander,4.303571429,70,4141
4142,2006,toyota,highlander,4.5625,70,4142
4143,2007,toyota,highlander,4.288461538,39,4143
4144,2008,toyota,highlander,4.0125,70,4144
4145,2009,toyota,highlander,4.536231884,69,4145
4146,2010,toyota,highlander,4.610714286,70,4146
4147,2011,toyota,highlander,4.469339623,53,4147
4148,2012,toyota,highlander,4.371212121,33,4148
4149,2013,toyota,highlander,4.080357143,42,4149
4150,2014,toyota,highlander,4.340116279,43,4150
4151,2015,toyota,highlander,3.914285714,70,4151
4152,2016,toyota,highlander,4.142857143,70,4152
4153,2017,toyota,highlander,3.928571429,70,4153
4154,2018,toyota,highlander,4.452380952,42,4154
4155,2006,toyota,highlander hybrid,4.435714286,70,4155
4156,2007,toyota,highlander hybrid,4.445895522,67,4156
4157,2008,toyota,highlander hybrid,4.632142857,70,4157
4158,2009,toyota,highlander hybrid,4.583333333,15,4158
4159,2010,toyota,highlander hybrid,4.6875,16,4159
4160,2011,toyota,highlander hybrid,4.316666667,15,4160
4161,2012,toyota,highlander hybrid,4.5625,4,4161
4162,2013,toyota,highlander hybrid,3.958333333,6,4162
4163,2014,toyota,highlander hybrid,5,2,4163
4164,2015,toyota,highlander hybrid,4.5,4,4164
4165,2016,toyota,highlander hybrid,3.857142857,7,4165
4166,2017,toyota,highlander hybrid,4.117647059,17,4166
4167,2018,toyota,highlander hybrid,4.545454545,11,4167
4168,1997,toyota,land,4.69140625,32,4168
4169,1998,toyota,land,4.541666667,21,4169
4170,1999,toyota,land,4.575,30,4170
4171,2000,toyota,land,4.707142857,35,4171
4172,2001,toyota,land,4.573529412,17,4172
4173,2002,toyota,land,4.721153846,26,4173
4174,2003,toyota,land,4.579861111,36,4174
